,id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio,codigo_estado,nombre_estado,vendedor_id,fecha_compra,total,producto,precio,marca,sku,condicion,tipo_producto,nombre_vendedor,año,mes
17379,17674,45695,112598,6,240,1440,BR-TO,288.0,TO,Tocantins,4,2020-08-24,1440,Blusa Malha Paete,240,Le Lis Blanc,522405.0,Usado,Blusa,Millena Pereira,2020,8
17380,17675,79551,114051,2,290,580,BR-CE,116.0,CE,Ceará,4,2020-08-24,580,Shorts Jeans Destroyed,290,Sacada,213739.0,Usado,Shorts,Millena Pereira,2020,8
17381,17676,100932,115340,4,3900,15600,BR-RO,3120.0,RO,Rondônia,5,2020-08-24,15600,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Paulo Calanca,2020,8
17382,17677,17990,115510,2,3800,7600,BR-TO,1520.0,TO,Tocantins,5,2020-08-24,7600,Saia Couro Tijolo,3800,Mixed,255109.0,Usado,Saia,Paulo Calanca,2020,8
17383,17678,30211,115671,3,380,1140,BR-AP,228.0,AP,Amapá,3,2020-08-24,1140,Vestido Branco Renda,380,Felini,940042.0,Nuevo con etiqueta,Vestido,Nadia Oliveira,2020,8
17384,17679,24159,117745,6,270,1620,BR-RN,324.0,RN,Rio Grande do Norte,2,2020-08-24,1620,Regata Listras Azul,270,Osklen,304941.0,Usado,Regata,Daniel Siqueira,2020,8
17385,17680,40508,118124,1,245,245,BR-PE,49.0,PE,Pernambuco,5,2020-08-24,245,Regata Bicolor Alcinha,245,Express,247166.0,Usado,Regata,Paulo Calanca,2020,8
17386,17681,33976,118488,6,120,720,BR-AP,144.0,AP,Amapá,5,2020-08-24,720,Camisa Xadrez Azul,120,Hollister,211116.0,Usado,Camisa,Paulo Calanca,2020,8
17387,17682,3451,118934,6,250,1500,BR-GO,300.0,GO,Goiás,2,2020-08-24,1500,Vestido Ombro So,250,Lemon Cola,295317.0,Usado,Vestido,Daniel Siqueira,2020,8
17388,17683,31835,120201,2,399,798,BR-PA,159.6,PA,Pará,4,2020-08-24,798,Camisa Seda Pb,399,Mixed,258114.0,Usado,Camisa,Millena Pereira,2020,8
17389,17684,73692,120256,3,90,270,BR-RS,54.0,RS,Rio Grande do Sul,4,2020-08-24,270,Shorts Estampa Floral,90,Zara,238011.0,Usado,Shorts,Millena Pereira,2020,8
17390,17685,45979,120785,5,280,1400,BR-SC,280.0,SC,Santa Catarina,4,2020-08-24,1400,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Millena Pereira,2020,8
17391,17686,56350,122526,1,245,245,BR-ES,49.0,ES,Espírito Santo,2,2020-08-25,245,Vestido Laranja Cavado,245,Steal The Look,315513.0,Usado,Vestido,Daniel Siqueira,2020,8
17392,17687,71190,123349,5,360,1800,BR-AL,360.0,AL,Alagoas,2,2020-08-25,1800,Saia Midi Tricolor,360,Tigresse,947046.0,Nuevo con etiqueta,Saia,Daniel Siqueira,2020,8
17393,17688,84176,123853,5,310,1550,BR-RO,310.0,RO,Rondônia,1,2020-08-25,1550,Camisa Xadrez Verde,310,Joe Fresh,322482.0,Usado,Camisa,Ana Duarte,2020,8
17394,17689,87156,123931,1,160,160,BR-AP,32.0,AP,Amapá,2,2020-08-25,160,Vestido Floral Laco,160,Sweet Cotton,263312.0,Usado,Vestido,Daniel Siqueira,2020,8
17395,17690,36195,124103,4,110,440,BR-PA,88.0,PA,Pará,1,2020-08-25,440,Calca Jeans Off-white,110,Zara,142699.0,Usado,Calca,Ana Duarte,2020,8
17396,17691,73038,125372,5,90,450,BR-AC,90.0,AC,Acre,1,2020-08-25,450,Blusa Veludo Flores,90,Isa Kulikovski,248238.0,Usado,Blusa,Ana Duarte,2020,8
17397,17692,84692,125605,1,499,499,BR-RS,99.8,RS,Rio Grande do Sul,3,2020-08-25,499,Tenis Tecido Purple,499,Adidas,101494.0,Nuevo sin etiqueta,Tenis,Nadia Oliveira,2020,8
17398,17693,74864,126223,2,130,260,BR-RJ,52.0,RJ,Rio de Janeiro,2,2020-08-25,260,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Daniel Siqueira,2020,8
17399,17694,87711,126316,3,140,420,BR-AP,84.0,AP,Amapá,2,2020-08-25,420,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Daniel Siqueira,2020,8
17400,17695,86302,127589,6,139,834,BR-TO,166.8,TO,Tocantins,5,2020-08-25,834,Body Estampa Coracoes,139,Carter’s,214670.0,Usado,Body,Paulo Calanca,2020,8
17401,17696,32126,128029,6,210,1260,BR-PE,252.0,PE,Pernambuco,2,2020-08-25,1260,Saia Midi Cinto,210,Limone By Jade Seba,302628.0,Nuevo sin etiqueta,Saia,Daniel Siqueira,2020,8
17402,17697,6381,128231,6,586,3516,BR-CE,703.2,CE,Ceará,2,2020-08-25,3516,Camiseta Cindy Sky,586,Mixed,193567.0,Nuevo con etiqueta,Camiseta,Daniel Siqueira,2020,8
17403,17698,98964,128320,3,280,840,BR-PB,168.0,PB,Paraíba,3,2020-08-26,840,Saia Lurex Color,280,Colcci,111937.0,Usado,Saia,Nadia Oliveira,2020,8
17404,17699,97039,129136,1,320,320,BR-PE,64.0,PE,Pernambuco,1,2020-08-26,320,Calca Jeans Ilhos,320,Colcci,947042.0,Usado,Calca,Ana Duarte,2020,8
17405,17700,83792,129296,5,390,1950,BR-RN,390.0,RN,Rio Grande do Norte,4,2020-08-26,1950,Calca Costuras Bege,390,Agilità,313737.0,Usado,Calca,Millena Pereira,2020,8
17406,17701,82257,129813,3,1600,4800,BR-AP,960.0,AP,Amapá,5,2020-08-26,4800,Clutch Preta Pregas,1600,Red Valentino,296471.0,Usado,Clutch,Paulo Calanca,2020,8
17407,17702,27546,130039,1,336,336,BR-MT,67.2,MT,Mato Grosso,1,2020-08-26,336,Calca Veludo Cotele,336,Joe's,236203.0,Usado,Calca,Ana Duarte,2020,8
17408,17703,61356,131720,5,390,1950,BR-MT,390.0,MT,Mato Grosso,2,2020-08-26,1950,Vestido Preto Estampa,390,Maria Filó,303328.0,Usado,Vestido,Daniel Siqueira,2020,8
17409,17704,8673,131804,1,490,490,BR-AL,98.0,AL,Alagoas,1,2020-08-26,490,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Ana Duarte,2020,8
17410,17705,74506,132068,6,420,2520,BR-RO,504.0,RO,Rondônia,5,2020-08-26,2520,Saia Tweed Mescla,420,Spezzato,238106.0,Usado,Saia,Paulo Calanca,2020,8
17411,17706,13472,132673,1,450,450,BR-BA,90.0,BA,Bahia,2,2020-08-26,450,Peeptoe Preto Verniz,450,Jorge Bischoff,318875.0,Usado,Peeptoe,Daniel Siqueira,2020,8
17412,17707,51238,134788,4,410,1640,BR-AL,328.0,AL,Alagoas,1,2020-08-26,1640,Mala Bolsos Preta,410,Gap,286008.0,Usado,Mala,Ana Duarte,2020,8
17413,17708,71190,136758,2,360,720,BR-PE,144.0,PE,Pernambuco,5,2020-08-26,720,Saia Midi Tricolor,360,Tigresse,947046.0,Nuevo con etiqueta,Saia,Paulo Calanca,2020,8
17414,17709,84743,136848,3,120,360,BR-MT,72.0,MT,Mato Grosso,5,2020-08-26,360,Blusa Listrada Malha,120,Track & Field,287524.0,Usado,Blusa,Paulo Calanca,2020,8
17415,17710,13814,136864,4,550,2200,BR-GO,440.0,GO,Goiás,1,2020-08-26,2200,Vestido Nude Reta,550,Ellus,318626.0,Nuevo sin etiqueta,Vestido,Ana Duarte,2020,8
17416,17711,45878,138194,2,210,420,BR-RO,84.0,RO,Rondônia,1,2020-08-27,420,Vestido Preto Bolso,210,Zara,114614.0,Usado,Vestido,Ana Duarte,2020,8
17417,17712,19432,138573,2,190,380,BR-MS,76.0,MS,Mato Grosso do Sul,3,2020-08-27,380,Camisa Jeans Destroyed,190,Zara,255486.0,Usado,Camisa,Nadia Oliveira,2020,8
17418,17713,84176,138695,3,310,930,BR-ES,186.0,ES,Espírito Santo,3,2020-08-27,930,Camisa Xadrez Verde,310,Joe Fresh,322482.0,Usado,Camisa,Nadia Oliveira,2020,8
17419,17714,97039,138713,1,320,320,BR-RN,64.0,RN,Rio Grande do Norte,2,2020-08-27,320,Calca Jeans Ilhos,320,Colcci,947042.0,Usado,Calca,Daniel Siqueira,2020,8
17420,17715,66539,1790,1,399,399,BR-MG,79.8,MG,Minas Gerais,4,2020-08-27,399,Shorts Bordado Branco,399,Shoulder,211444.0,Nuevo con etiqueta,Shorts,Millena Pereira,2020,8
17421,17716,75706,2780,6,100,600,BR-SE,120.0,SE,Sergipe,2,2020-08-27,600,Shorts Poa Pb,100,Forever 21,258661.0,Usado,Shorts,Daniel Siqueira,2020,8
17422,17717,27336,2822,1,250,250,BR-TO,50.0,TO,Tocantins,2,2020-08-27,250,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Daniel Siqueira,2020,8
17423,17718,51238,3486,5,410,2050,BR-PR,410.0,PR,Paraná,2,2020-08-27,2050,Mala Bolsos Preta,410,Gap,286008.0,Usado,Mala,Daniel Siqueira,2020,8
17424,17719,61356,3510,6,390,2340,BR-ES,468.0,ES,Espírito Santo,2,2020-08-27,2340,Vestido Preto Estampa,390,Maria Filó,303328.0,Usado,Vestido,Daniel Siqueira,2020,8
17425,17720,67445,3650,5,320,1600,BR-DF,320.0,DF,Distrito Federal,2,2020-08-27,1600,Blusa Verde Manga,320,Shoulder,295249.0,Usado,Blusa,Daniel Siqueira,2020,8
17426,17721,47405,5146,1,310,310,BR-AM,62.0,AM,Amazonas,5,2020-08-27,310,Blusa Manga Estampa,310,Animale,294463.0,Usado,Blusa,Paulo Calanca,2020,8
17427,17722,98964,5739,3,280,840,BR-RS,168.0,RS,Rio Grande do Sul,2,2020-08-27,840,Saia Lurex Color,280,Colcci,111937.0,Usado,Saia,Daniel Siqueira,2020,8
17428,17723,4835,6022,5,560,2800,BR-AL,560.0,AL,Alagoas,5,2020-08-27,2800,Blazer Cinza E Azul Marinho,560,Levi's,105695.0,Usado,Blazer,Paulo Calanca,2020,8
17429,17724,17258,6371,3,420,1260,BR-AC,252.0,AC,Acre,2,2020-08-28,1260,Saia Transparente Cover,420,Luisa Farani,257900.0,Usado,Saia,Daniel Siqueira,2020,8
17430,17725,29012,12157,2,525,1050,BR-RR,210.0,RR,Roraima,1,2020-08-28,1050,Casaco Branco Costuras,525,Tigresse,257889.0,Usado,Casaco,Ana Duarte,2020,8
17431,17726,49026,13074,1,240,240,BR-SC,48.0,SC,Santa Catarina,4,2020-08-28,240,Blusa Colorida Babado,240,Farm,318273.0,Usado,Blusa,Millena Pereira,2020,8
17432,17727,55452,13631,2,350,700,BR-SE,140.0,SE,Sergipe,3,2020-08-28,700,Vestido Longo Off-white,350,My Place,286176.0,Usado,Vestido,Nadia Oliveira,2020,8
17433,17728,59337,13638,4,390,1560,BR-DF,312.0,DF,Distrito Federal,2,2020-08-28,1560,Blusa Tricot Mescla,390,Levi's,295977.0,Usado,Blusa,Daniel Siqueira,2020,8
17434,17729,8691,14957,3,180,540,BR-PR,108.0,PR,Paraná,5,2020-08-28,540,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Paulo Calanca,2020,8
17435,17730,41262,16897,1,390,390,BR-RJ,78.0,RJ,Rio de Janeiro,2,2020-08-28,390,Calca Estampa Flare,390,Canal,304225.0,Usado,Calca,Daniel Siqueira,2020,8
17436,17731,89334,17028,4,350,1400,BR-RR,280.0,RR,Roraima,5,2020-08-29,1400,Pantacourt Amarracao Verde,350,Ateliê de Calças,220768.0,Nuevo con etiqueta,Pantacourt,Paulo Calanca,2020,8
17437,17732,21429,18714,4,390,1560,BR-AC,312.0,AC,Acre,2,2020-08-29,1560,Casaco Preto Botoes,390,Banana Republic,321380.0,Usado,Casaco,Daniel Siqueira,2020,8
17438,17733,3451,19680,6,250,1500,BR-RO,300.0,RO,Rondônia,4,2020-08-29,1500,Vestido Ombro So,250,Lemon Cola,295317.0,Usado,Vestido,Millena Pereira,2020,8
17439,17734,97039,19783,1,320,320,BR-MA,64.0,MA,Maranhão,2,2020-08-29,320,Calca Jeans Ilhos,320,Colcci,947042.0,Usado,Calca,Daniel Siqueira,2020,8
17440,17735,36195,20345,2,110,220,BR-GO,44.0,GO,Goiás,3,2020-09-01,220,Calca Jeans Off-white,110,Zara,142699.0,Usado,Calca,Nadia Oliveira,2020,9
17441,17736,100484,20364,5,320,1600,BR-SC,320.0,SC,Santa Catarina,3,2020-09-01,1600,Calca Jeans Pantacourt,320,Sacada,279886.0,Usado,Calca,Nadia Oliveira,2020,9
17442,17737,29893,20560,4,420,1680,BR-AL,336.0,AL,Alagoas,2,2020-09-01,1680,Sandalia Plataforma Corda,420,Luiza Barcelos,123641.0,Usado,Sandalia,Daniel Siqueira,2020,9
17443,17738,11218,21113,1,250,250,BR-MT,50.0,MT,Mato Grosso,3,2020-09-01,250,Calca Alfaiataria Preta,250,Le Lis Blanc,952813.0,Usado,Calca,Nadia Oliveira,2020,9
17444,17739,6742,21864,4,850,3400,BR-TO,680.0,TO,Tocantins,5,2020-09-01,3400,Casaco La Mescla,850,Rag & Bone,274341.0,Usado,Casaco,Paulo Calanca,2020,9
17445,17740,15875,22640,6,490,2940,BR-AP,588.0,AP,Amapá,1,2020-09-01,2940,Vestido Recortes Cores,490,Alix Shop,257917.0,Usado,Vestido,Ana Duarte,2020,9
17446,17741,7193,22992,6,320,1920,BR-RS,384.0,RS,Rio Grande do Sul,3,2020-09-01,1920,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Nadia Oliveira,2020,9
17447,17742,73038,23028,2,90,180,BR-MG,36.0,MG,Minas Gerais,4,2020-09-01,180,Blusa Veludo Flores,90,Isa Kulikovski,248238.0,Usado,Blusa,Millena Pereira,2020,9
17448,17743,55051,23744,1,760,760,BR-AC,152.0,AC,Acre,4,2020-09-01,760,Bermuda Acetinada Preta,760,Paula Raia,920767.0,Usado,Bermuda,Millena Pereira,2020,9
17449,17744,53138,24746,2,690,1380,BR-PB,276.0,PB,Paraíba,2,2020-09-01,1380,Calca Jeans Trancada,690,Saad,224580.0,Nuevo con etiqueta,Calca,Daniel Siqueira,2020,9
17450,17745,100481,26863,5,410,2050,BR-CE,410.0,CE,Ceará,4,2020-09-01,2050,Bomber Tricot Off,410,Sacada,208772.0,Usado,Bomber,Millena Pereira,2020,9
17451,17746,6699,28460,2,320,640,BR-PB,128.0,PB,Paraíba,2,2020-09-01,640,Blusinha Azul Bic Laco,320,Argentum,299041.0,Usado,Blusinha,Daniel Siqueira,2020,9
17452,17747,13716,29905,5,450,2250,BR-DF,450.0,DF,Distrito Federal,3,2020-09-01,2250,Vestido Longo Militar,450,Iorane,161326.0,Nuevo sin etiqueta,Vestido,Nadia Oliveira,2020,9
17453,17748,100961,30000,5,480,2400,BR-MT,480.0,MT,Mato Grosso,2,2020-09-01,2400,Vestido Preto Renda,480,Dress&co,175945.0,Usado,Vestido,Daniel Siqueira,2020,9
17454,17749,93262,30083,6,450,2700,BR-PB,540.0,PB,Paraíba,1,2020-09-01,2700,Sandalia Prata Pedraria,450,Thay Ribas,233379.0,Usado,Sandalia,Ana Duarte,2020,9
17455,17750,56380,33904,3,179,537,BR-MA,107.4,MA,Maranhão,1,2020-09-01,537,Calca Moletom Listras,179,Zara,218866.0,Usado,Calca,Ana Duarte,2020,9
17456,17751,59337,35843,2,390,780,BR-CE,156.0,CE,Ceará,2,2020-09-01,780,Blusa Tricot Mescla,390,Levi's,295977.0,Usado,Blusa,Daniel Siqueira,2020,9
17457,17752,29893,36265,5,420,2100,BR-MA,420.0,MA,Maranhão,1,2020-09-01,2100,Sandalia Plataforma Corda,420,Luiza Barcelos,123641.0,Usado,Sandalia,Ana Duarte,2020,9
17458,17753,50478,37204,6,315,1890,BR-PA,378.0,PA,Pará,1,2020-09-01,1890,Regata Estampa Roxa,315,Fyi,917217.0,Usado,Regata,Ana Duarte,2020,9
17459,17754,12812,37415,3,320,960,BR-SE,192.0,SE,Sergipe,2,2020-09-01,960,Sandalia Nude Vazado,320,Schutz,522917.0,Usado,Sandalia,Daniel Siqueira,2020,9
17460,17755,7871,38840,4,420,1680,BR-PR,336.0,PR,Paraná,1,2020-09-01,1680,Vestido Ziper Fendi,420,Thelure,318544.0,Usado,Vestido,Ana Duarte,2020,9
17461,17756,100481,39158,4,410,1640,BR-AM,328.0,AM,Amazonas,4,2020-09-01,1640,Bomber Tricot Off,410,Sacada,208772.0,Usado,Bomber,Millena Pereira,2020,9
17462,17757,75706,39808,2,100,200,BR-SP,40.0,SP,São Paulo,1,2020-09-01,200,Shorts Poa Pb,100,Forever 21,258661.0,Usado,Shorts,Ana Duarte,2020,9
17463,17758,56571,40471,5,420,2100,BR-PR,420.0,PR,Paraná,2,2020-09-01,2100,Vestido Seda Floral,420,Animale,178553.0,Usado,Vestido,Daniel Siqueira,2020,9
17464,17759,81822,41876,2,390,780,BR-RO,156.0,RO,Rondônia,2,2020-09-01,780,Vestido Verde Estampa,390,Animale,239208.0,Usado,Vestido,Daniel Siqueira,2020,9
17465,17760,30263,42168,5,135,675,BR-SP,135.0,SP,São Paulo,1,2020-09-01,675,Camiseta Neon Bordado,135,Zara,103277.0,Usado,Camiseta,Ana Duarte,2020,9
17466,17761,42913,42712,4,2590,10360,BR-MA,2072.0,MA,Maranhão,1,2020-09-01,10360,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Ana Duarte,2020,9
17467,17762,46573,44596,2,350,700,BR-SP,140.0,SP,São Paulo,1,2020-09-01,700,Saia Amarela Faixa,350,Banana Republic,291820.0,Usado,Saia,Ana Duarte,2020,9
17468,17763,33349,45460,5,270,1350,BR-DF,270.0,DF,Distrito Federal,3,2020-09-01,1350,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Nadia Oliveira,2020,9
17469,17764,47475,47643,6,490,2940,BR-GO,588.0,GO,Goiás,3,2020-09-01,2940,Calca Alfaiataria Preta,490,Mixed,263658.0,Usado,Calca,Nadia Oliveira,2020,9
17470,17765,50478,49441,4,315,1260,BR-PR,252.0,PR,Paraná,4,2020-09-01,1260,Regata Estampa Roxa,315,Fyi,917217.0,Usado,Regata,Millena Pereira,2020,9
17471,17766,9981,51864,6,4000,24000,BR-DF,4800.0,DF,Distrito Federal,2,2020-09-01,24000,Bolsa Coral Saco,4000,Givenchy,278612.0,Usado,Bolsa,Daniel Siqueira,2020,9
17472,17767,14420,52284,3,690,2070,BR-SC,414.0,SC,Santa Catarina,2,2020-09-01,2070,Vestido Rose Drapeado,690,Vera Wang,295452.0,Nuevo sin etiqueta,Vestido,Daniel Siqueira,2020,9
17473,17768,48483,53898,2,400,800,BR-MA,160.0,MA,Maranhão,5,2020-09-01,800,Vestido Polo Lilas,400,Ralph Lauren,303082.0,Usado,Vestido,Paulo Calanca,2020,9
17474,17769,82990,56754,6,450,2700,BR-AL,540.0,AL,Alagoas,5,2020-09-01,2700,Calca Estampa Azul,450,Tigresse,267673.0,Usado,Calca,Paulo Calanca,2020,9
17475,17770,30211,59387,5,380,1900,BR-PB,380.0,PB,Paraíba,4,2020-09-01,1900,Vestido Branco Renda,380,Felini,940042.0,Nuevo con etiqueta,Vestido,Millena Pereira,2020,9
17476,17771,61071,59861,4,450,1800,BR-PA,360.0,PA,Pará,4,2020-09-01,1800,Macacao Malha Preto,450,Animale,308101.0,Usado,Macacao,Millena Pereira,2020,9
17477,17772,61356,59956,1,390,390,BR-RS,78.0,RS,Rio Grande do Sul,5,2020-09-01,390,Vestido Preto Estampa,390,Maria Filó,303328.0,Usado,Vestido,Paulo Calanca,2020,9
17478,17773,86845,61234,3,110,330,BR-AC,66.0,AC,Acre,1,2020-09-01,330,Bermuda Listras Bolsos,110,Toca do Coelho,256800.0,Usado,Bermuda,Ana Duarte,2020,9
17479,17774,95805,61497,4,100,400,BR-AL,80.0,AL,Alagoas,2,2020-09-01,400,Blusa Fio Correntes,100,Zara,188980.0,Usado,Blusa,Daniel Siqueira,2020,9
17480,17775,32126,62064,4,210,840,BR-SP,168.0,SP,São Paulo,4,2020-09-01,840,Saia Midi Cinto,210,Limone By Jade Seba,302628.0,Nuevo sin etiqueta,Saia,Millena Pereira,2020,9
17481,17776,37384,62310,4,700,2800,BR-GO,560.0,GO,Goiás,3,2020-09-01,2800,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Nadia Oliveira,2020,9
17482,17777,14074,62707,4,450,1800,BR-AM,360.0,AM,Amazonas,4,2020-09-02,1800,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Millena Pereira,2020,9
17483,17778,47405,62819,2,310,620,BR-PR,124.0,PR,Paraná,2,2020-09-02,620,Blusa Manga Estampa,310,Animale,294463.0,Usado,Blusa,Daniel Siqueira,2020,9
17484,17779,36306,62888,3,390,1170,BR-AP,234.0,AP,Amapá,4,2020-09-02,1170,Vestido Degrade Babados,390,Le Lis Blanc,128383.0,Usado,Vestido,Millena Pereira,2020,9
17485,17780,100932,63131,1,3900,3900,BR-CE,780.0,CE,Ceará,4,2020-09-02,3900,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Millena Pereira,2020,9
17486,17781,6769,63231,2,220,440,BR-RS,88.0,RS,Rio Grande do Sul,1,2020-09-02,440,Blazer Nude Botao,220,Zara,161490.0,Usado,Blazer,Ana Duarte,2020,9
17487,17782,29510,64029,1,360,360,BR-RN,72.0,RN,Rio Grande do Norte,4,2020-09-02,360,Jaqueta Jeans,360,Maria Bonita,920756.0,Usado,Jaqueta,Millena Pereira,2020,9
17488,17783,86845,64474,1,110,110,BR-PA,22.0,PA,Pará,5,2020-09-02,110,Bermuda Listras Bolsos,110,Toca do Coelho,256800.0,Usado,Bermuda,Paulo Calanca,2020,9
17489,17784,58245,64639,1,120,120,BR-TO,24.0,TO,Tocantins,5,2020-09-02,120,Vestido Preto Franzido,120,H&m,248709.0,Usado,Vestido,Paulo Calanca,2020,9
17490,17785,3451,64911,5,250,1250,BR-TO,250.0,TO,Tocantins,3,2020-09-02,1250,Vestido Ombro So,250,Lemon Cola,295317.0,Usado,Vestido,Nadia Oliveira,2020,9
17491,17786,80644,67839,1,990,990,BR-BA,198.0,BA,Bahia,2,2020-09-02,990,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Daniel Siqueira,2020,9
17492,17787,45878,68224,5,210,1050,BR-RR,210.0,RR,Roraima,2,2020-09-02,1050,Vestido Preto Bolso,210,Zara,114614.0,Usado,Vestido,Daniel Siqueira,2020,9
17493,17788,29510,68705,1,360,360,BR-MA,72.0,MA,Maranhão,2,2020-09-02,360,Jaqueta Jeans,360,Maria Bonita,920756.0,Usado,Jaqueta,Daniel Siqueira,2020,9
17494,17789,43888,68858,6,190,1140,BR-MG,228.0,MG,Minas Gerais,3,2020-09-02,1140,Regata Renda Branca,190,Farm,257576.0,Usado,Regata,Nadia Oliveira,2020,9
17495,17790,12751,69088,6,400,2400,BR-RS,480.0,RS,Rio Grande do Sul,3,2020-09-02,2400,Bata Pink Decote,400,Loft 747,264713.0,Nuevo con etiqueta,Bata,Nadia Oliveira,2020,9
17496,17791,13472,69955,6,450,2700,BR-MT,540.0,MT,Mato Grosso,2,2020-09-02,2700,Peeptoe Preto Verniz,450,Jorge Bischoff,318875.0,Usado,Peeptoe,Daniel Siqueira,2020,9
17497,17792,12812,71130,6,320,1920,BR-SC,384.0,SC,Santa Catarina,2,2020-09-02,1920,Sandalia Nude Vazado,320,Schutz,522917.0,Usado,Sandalia,Daniel Siqueira,2020,9
17498,17793,77558,71607,1,790,790,BR-RR,158.0,RR,Roraima,2,2020-09-02,790,Bota Veludo Azul,790,A.brand,142974.0,Nuevo sin etiqueta,Bota,Daniel Siqueira,2020,9
17499,17794,21429,71635,2,390,780,BR-TO,156.0,TO,Tocantins,5,2020-09-02,780,Casaco Preto Botoes,390,Banana Republic,321380.0,Usado,Casaco,Paulo Calanca,2020,9
17500,17795,13705,71731,2,180,360,BR-RN,72.0,RN,Rio Grande do Norte,5,2020-09-02,360,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Paulo Calanca,2020,9
17501,17796,27336,72449,2,250,500,BR-PB,100.0,PB,Paraíba,4,2020-09-02,500,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Millena Pereira,2020,9
17502,17797,12609,72778,6,320,1920,BR-SC,384.0,SC,Santa Catarina,5,2020-09-02,1920,Calca Jeans Lavagem,320,Armani Exchange,278260.0,Usado,Calca,Paulo Calanca,2020,9
17503,17798,9981,73489,6,4000,24000,BR-MT,4800.0,MT,Mato Grosso,5,2020-09-02,24000,Bolsa Coral Saco,4000,Givenchy,278612.0,Usado,Bolsa,Paulo Calanca,2020,9
17504,17799,15470,74219,3,590,1770,BR-AP,354.0,AP,Amapá,1,2020-09-02,1770,Vestido Jeans Ombro,590,Mixed,292393.0,Usado,Vestido,Ana Duarte,2020,9
17505,17800,70240,74449,1,290,290,BR-TO,58.0,TO,Tocantins,2,2020-09-02,290,Blusa Tricot Lilas,290,Ralph Lauren,322504.0,Usado,Blusa,Daniel Siqueira,2020,9
17506,17801,100481,76118,4,410,1640,BR-PR,328.0,PR,Paraná,3,2020-09-02,1640,Bomber Tricot Off,410,Sacada,208772.0,Usado,Bomber,Nadia Oliveira,2020,9
17507,17802,39368,78467,4,279,1116,BR-TO,223.2,TO,Tocantins,3,2020-09-02,1116,Shorts Neoprene Pb,279,Animale,305188.0,Usado,Shorts,Nadia Oliveira,2020,9
17508,17803,89100,79095,4,4200,16800,BR-SC,3360.0,SC,Santa Catarina,2,2020-09-02,16800,Vestido Longo Preto,4200,Barbara Bela,104978.0,Usado,Vestido,Daniel Siqueira,2020,9
17509,17804,15875,79468,5,490,2450,BR-PE,490.0,PE,Pernambuco,1,2020-09-02,2450,Vestido Recortes Cores,490,Alix Shop,257917.0,Usado,Vestido,Ana Duarte,2020,9
17510,17805,13472,79873,5,450,2250,BR-AM,450.0,AM,Amazonas,1,2020-09-02,2250,Peeptoe Preto Verniz,450,Jorge Bischoff,318875.0,Usado,Peeptoe,Ana Duarte,2020,9
17511,17806,50478,80271,3,315,945,BR-BA,189.0,BA,Bahia,2,2020-09-02,945,Regata Estampa Roxa,315,Fyi,917217.0,Usado,Regata,Daniel Siqueira,2020,9
17512,17807,5567,80544,5,210,1050,BR-SP,210.0,SP,São Paulo,3,2020-09-02,1050,Vestido Medio Florl,210,Amaro,525428.0,Usado,Vestido,Nadia Oliveira,2020,9
17513,17808,18212,80902,1,120,120,BR-PA,24.0,PA,Pará,1,2020-09-02,120,Blusa Laranja Golinha,120,Zara,322472.0,Usado,Blusa,Ana Duarte,2020,9
17514,17809,57708,81106,2,990,1980,BR-BA,396.0,BA,Bahia,5,2020-09-02,1980,Sapatilha Python Bege,990,Tory Burch,278531.0,Usado,Sapatilha,Paulo Calanca,2020,9
17515,17810,17329,81629,1,590,590,BR-RO,118.0,RO,Rondônia,2,2020-09-02,590,Blusa Renda Pb,590,Isolda,525179.0,Usado,Blusa,Daniel Siqueira,2020,9
17516,17811,6262,82333,2,644,1288,BR-RS,257.6,RS,Rio Grande do Sul,5,2020-09-02,1288,Camiseta Eternity,644,Mixed,247015.0,Nuevo con etiqueta,Camiseta,Paulo Calanca,2020,9
17517,17812,82990,82429,1,450,450,BR-RS,90.0,RS,Rio Grande do Sul,3,2020-09-02,450,Calca Estampa Azul,450,Tigresse,267673.0,Usado,Calca,Nadia Oliveira,2020,9
17518,17813,74864,82516,4,130,520,BR-ES,104.0,ES,Espírito Santo,4,2020-09-02,520,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Millena Pereira,2020,9
